ID,CONGLOME,NSELV,ID_MUESTRA,CCDD,DEPARTAMENTO,CCPP,PROVINCIA,CCDI,DISTRITO,CODCCPP,NOMCCPP,AREA,RESVIV,RFINAL,TOHOGAR,HOGARN,HOGAR_ID,C1P101,C1P102,C1P103,C1P104,C1P105,C1P106,C1P107,C1P108,C1P109,C1P110_1,C1P110_2,C1P110_3,C1P110_4,C1P110_5,C1P110_6,C1P110_7,C1P110_8,C1P110_9,C1P110_10,C1P110_11,C1P110_12,C1P110_13,C1P110_14,C1P110_15,C1P110_16,C1P110_17,C1P110_18,C1P110_19,C1P110_20,C1P110_21,FACTOR_VIV
438598,43947,0088,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0023,SAN ANTONIO,1,1,1,1,1,1,1,1,1,5,1,1,1,5,4,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,263.807692307692
438622,43947,0112,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0023,SAN ANTONIO,1,1,1,1,1,1,1,8,4,5,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,263.807692307692
438635,43947,0125,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0023,SAN ANTONIO,1,1,1,1,1,1,1,1,1,5,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,263.807692307692
438719,43947,0209,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0023,SAN ANTONIO,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,263.807692307692
438737,46597,0006,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,1,1,5,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,197.855769230769
438749,46597,0018,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,6,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,197.855769230769
438761,46597,0030,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,2,1,1,1,8,4,5,1,2,2,3,3,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,395.711538461538
438797,46597,0066,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,6,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,197.855769230769
438809,46597,0078,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,5,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,197.855769230769
438833,46597,0102,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,6,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,197.855769230769
438845,46597,0114,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,7,4,6,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,197.855769230769
438869,46597,0138,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,5,1,1,1,3,3,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,197.855769230769
439006,51465,0005,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,6,1,1,5,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,197.855769230769
439038,51465,0037,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,6,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,197.855769230769
439051,51465,0050,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,6,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,197.855769230769
439088,51465,0087,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,6,1,3,5,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,197.855769230769
439106,51465,0105,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,6,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,197.855769230769
439138,51465,0137,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,1,4,6,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,197.855769230769
439153,51465,0152,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,4,1,3,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,197.855769230769
439194,51465,0193,1,18,MOQUEGUA,01,MARISCAL NIETO,01,MOQUEGUA,0001,MOQUEGUA,1,1,1,1,1,1,1,8,4,6,1,3,5,3,3,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,197.855769230769
439562,43791,0023,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0017,LINDAYPAMPA,2,1,1,1,1,1,1,1,4,5,1,1,1,3,3,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,158.284615384615
439563,43791,0024,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0017,LINDAYPAMPA,2,1,1,1,1,1,1,1,1,5,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,158.284615384615
439564,43791,0025,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0017,LINDAYPAMPA,2,1,1,1,1,1,1,1,1,5,1,1,1,4,3,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,158.284615384615
439627,43791,0088,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0022,SAN MIGUEL,2,1,1,1,1,1,1,1,4,6,1,1,4,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,158.284615384615
439630,43791,0091,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0022,SAN MIGUEL,2,1,1,1,1,1,1,1,4,5,1,1,4,4,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,158.284615384615
439631,43791,0092,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0022,SAN MIGUEL,2,1,1,1,1,1,1,1,4,5,1,1,4,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,158.284615384615
439690,43791,0151,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0028,SAN FRANCISCO,2,1,1,1,1,1,1,1,1,5,1,1,4,3,3,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,158.284615384615
439692,43791,0153,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0028,SAN FRANCISCO,2,1,1,1,1,1,1,1,4,5,1,1,1,5,3,1,2,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,158.284615384615
439693,43791,0154,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0028,SAN FRANCISCO,2,1,1,1,1,1,1,1,1,5,1,2,3,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,158.284615384615
439694,43791,0155,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0028,SAN FRANCISCO,2,1,1,1,1,1,1,1,1,5,1,1,3,4,4,2,2,2,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,158.284615384615
439740,51463,0013,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0014,COGRI,1,1,1,2,2,2,1,1,4,5,1,3,1,3,2,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,452.241758241758
439750,51463,0023,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0014,COGRI,1,1,1,1,1,1,1,1,4,5,1,1,1,3,2,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,226.120879120879
439762,51463,0035,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0014,COGRI,1,1,1,1,1,1,1,1,4,5,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,226.120879120879
439796,51463,0069,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0014,COGRI,1,1,1,1,1,1,1,1,1,5,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,226.120879120879
439803,51463,0076,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0014,COGRI,1,1,1,1,1,1,1,1,4,5,1,1,5,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,226.120879120879
439820,51463,0093,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0014,COGRI,1,1,1,1,1,1,1,1,4,3,1,1,1,3,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,226.120879120879
439832,51463,0105,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,01,OMATE,0014,COGRI,1,1,1,1,1,1,1,3,4,6,1,1,1,3,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,226.120879120879
439921,43767,0001,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,0017,PECON,2,1,1,1,1,1,1,3,4,6,1,6,5,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,197.855769230769
439922,43767,0002,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,0017,PECON,2,1,1,1,1,1,1,5,4,6,1,6,5,2,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,197.855769230769
439924,43767,0004,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,0017,PECON,2,1,1,1,1,1,1,5,4,6,1,6,5,2,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,197.855769230769
439975,43767,0055,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,0021,PAMPA BLANCA,2,1,1,1,1,1,1,1,4,5,1,6,5,3,2,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,197.855769230769
439976,43767,0056,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,0021,PAMPA BLANCA,2,1,1,1,1,1,1,3,4,6,1,6,5,2,1,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,197.855769230769
439977,43767,0057,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,0021,PAMPA BLANCA,2,1,1,1,1,1,1,3,4,6,1,6,5,4,3,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,197.855769230769
440003,43767,0083,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,0026,MOROMOLLE,2,1,1,1,1,1,1,5,4,6,1,7,5,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,197.855769230769
440006,43767,0086,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,0026,MOROMOLLE,2,1,1,1,1,1,1,3,4,6,1,7,5,2,1,1,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,197.855769230769
440046,51459,0011,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,0055,CHILATA,2,1,1,1,1,1,1,3,4,6,3,1,5,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,197.855769230769
440054,51459,0019,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,0055,CHILATA,2,1,1,1,1,1,1,3,4,6,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,197.855769230769
440061,51459,0026,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,0055,CHILATA,2,1,1,1,1,1,1,3,4,6,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,197.855769230769
440067,51459,0032,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,0055,CHILATA,2,1,1,1,1,1,1,1,1,5,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,197.855769230769
440103,51459,0068,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,0055,CHILATA,2,1,1,1,1,1,1,3,4,6,1,2,5,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,197.855769230769
440109,51459,0074,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,0055,CHILATA,2,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,197.855769230769
440122,51459,0087,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,0055,CHILATA,2,1,1,1,1,1,1,1,4,5,1,1,1,3,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,197.855769230769
440129,51459,0094,1,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,08,PUQUINA,0055,CHILATA,2,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,197.855769230769
440166,44115,0005,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,1,1,3,5,1,1,1,5,4,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,527.615384615385
440229,44115,0068,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,2,1,1,5,1,1,1,3,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,527.615384615385
440249,44115,0088,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,2,1,1,3,1,1,1,3,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,527.615384615385
440337,44129,0009,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,1,1,1,3,1,1,1,4,3,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,226.120879120879
440352,44129,0024,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,1,1,1,3,1,1,1,4,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,226.120879120879
440383,44129,0055,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,2,1,1,3,1,1,1,4,3,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,226.120879120879
440421,44129,0093,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,1,1,1,5,1,1,1,3,2,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,226.120879120879
440467,44129,0139,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,226.120879120879
440481,44129,0153,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,2,1,1,3,1,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,226.120879120879
440511,44129,0183,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,1,1,1,3,1,1,1,7,5,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,226.120879120879
440532,44136,0016,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,1,1,1,5,1,1,1,4,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,316.569230769231
440560,44136,0044,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,1,1,1,5,1,1,1,3,3,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,316.569230769231
440575,44136,0059,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,1,1,4,5,1,1,1,6,4,1,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,316.569230769231
440587,44136,0071,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,1,1,1,5,1,1,1,6,5,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,316.569230769231
440612,44136,0096,1,18,MOQUEGUA,03,ILO,01,ILO,0001,ILO,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,2,2,2,316.569230769231
440865,16061,0011,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,4,1,6,3,1,0,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,234.955
440891,16061,0037,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,2,2,2,1,1,4,4,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,469.91
440907,16061,0053,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,4,1,1,1,4,3,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,234.955
440933,16061,0079,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,3,4,4,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,234.955
440945,16061,0091,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,4,1,1,1,3,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,234.955
440972,16061,0118,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,4,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,234.955
440985,16061,0131,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,4,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,234.955
441012,16061,0158,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,3,3,4,1,1,1,3,3,2,2,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,234.955
441021,16062,0005,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,3,3,4,1,1,1,4,3,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,234.955
441029,16062,0013,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,4,1,1,1,4,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,234.955
441036,16062,0020,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,4,1,1,1,3,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,234.955
441060,16062,0044,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,4,1,1,1,4,3,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,234.955
441068,16062,0052,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,4,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,234.955
441084,16062,0068,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,4,1,1,1,4,3,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,1,2,2,2,2,2,234.955
441092,16062,0076,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,5,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,234.955
441109,16062,0093,1,19,PASCO,01,PASCO,04,HUAYLLAY,0001,HUAYLLAY,1,1,1,1,1,1,1,1,4,4,1,1,1,1,0,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,234.955
441113,49337,0001,1,19,PASCO,01,PASCO,05,NINACACA,0007,SOCORRO,1,1,1,1,1,1,1,1,4,6,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,234.955
441123,49337,0011,1,19,PASCO,01,PASCO,05,NINACACA,0007,SOCORRO,1,1,1,1,1,1,1,1,4,6,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,234.955
441133,49337,0021,1,19,PASCO,01,PASCO,05,NINACACA,0007,SOCORRO,1,1,1,1,1,1,1,4,4,6,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,234.955
441142,49337,0030,1,19,PASCO,01,PASCO,05,NINACACA,0007,SOCORRO,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,234.955
441151,49337,0039,1,19,PASCO,01,PASCO,05,NINACACA,0007,SOCORRO,1,1,1,1,1,1,1,1,4,5,1,2,1,3,3,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,234.955
441162,49337,0050,1,19,PASCO,01,PASCO,05,NINACACA,0007,SOCORRO,1,1,1,1,1,1,1,1,1,5,1,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,234.955
441171,49337,0059,1,19,PASCO,01,PASCO,05,NINACACA,0007,SOCORRO,1,1,1,1,1,1,1,1,4,5,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,234.955
441180,49337,0068,1,19,PASCO,01,PASCO,05,NINACACA,0007,SOCORRO,1,1,1,1,1,1,1,1,4,5,1,2,2,3,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,234.955
441238,16134,0008,1,19,PASCO,01,PASCO,07,PAUCARTAMBO,0104,LA VICTORIA,1,1,1,1,1,1,1,4,4,5,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,234.955
441246,16134,0016,1,19,PASCO,01,PASCO,07,PAUCARTAMBO,0104,LA VICTORIA,1,1,1,1,1,1,1,4,4,5,1,1,7,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,234.955
441261,16134,0031,1,19,PASCO,01,PASCO,07,PAUCARTAMBO,0104,LA VICTORIA,1,1,1,1,1,1,1,4,4,4,1,1,2,4,3,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,2,234.955
441264,16134,0034,1,19,PASCO,01,PASCO,07,PAUCARTAMBO,0104,LA VICTORIA,1,1,1,1,1,1,1,4,4,6,1,1,3,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,234.955
441269,16134,0039,1,19,PASCO,01,PASCO,07,PAUCARTAMBO,0104,LA VICTORIA,1,1,1,1,1,1,1,1,4,5,1,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,234.955
441287,16134,0057,1,19,PASCO,01,PASCO,07,PAUCARTAMBO,0104,LA VICTORIA,1,1,1,1,1,1,1,4,4,6,1,1,4,3,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,234.955
441308,16134,0078,1,19,PASCO,01,PASCO,07,PAUCARTAMBO,0104,LA VICTORIA,1,1,1,1,1,1,1,4,4,4,1,1,5,1,0,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,234.955
441346,16134,0116,1,19,PASCO,01,PASCO,07,PAUCARTAMBO,0104,LA VICTORIA,1,1,1,1,1,1,1,4,4,4,1,1,4,3,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,234.955
441459,16049,0007,1,19,PASCO,01,PASCO,11,TINYAHUARCO,0015,COLQUIJIRCA,1,1,1,2,2,2,1,4,4,4,1,1,1,3,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,469.91
441473,16049,0021,1,19,PASCO,01,PASCO,11,TINYAHUARCO,0015,COLQUIJIRCA,1,1,1,1,1,1,1,4,4,5,1,2,2,4,3,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,234.955
441501,16049,0049,1,19,PASCO,01,PASCO,11,TINYAHUARCO,0015,COLQUIJIRCA,1,1,1,1,1,1,1,4,4,4,1,1,1,3,2,2,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,234.955
441514,16049,0062,1,19,PASCO,01,PASCO,11,TINYAHUARCO,0015,COLQUIJIRCA,1,1,1,1,1,1,1,4,4,4,1,2,2,3,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,234.955
